      Cosmo011	2026-01-05 18:25:48	1	1	1	0
      Cosmo004	2026-01-05 20:24:51	1	1	1	0
      Cosmo009	2026-01-05 17:53:05	1	1	1	0
      Cosmo027	2026-01-05 20:29:52	1	1	1	0
      Cosm016	2026-01-06 08:29:03	1	1	1	0
      Cosmo001	2026-01-06 09:47:14	1	1	1	0
      Cosmo001	2026-01-06 09:47:16	1	1	1	0
      Cosmo003	2026-01-06 08:31:40	1	1	1	0
      Cosmo004	2026-01-06 10:27:41	1	1	1	0
      Cosmo006	2026-01-06 10:09:25	1	1	1	0
      Cosmo006	2026-01-06 10:09:28	1	1	1	0
      Cosmo007	2026-01-06 08:42:42	1	1	1	0
      Cosmo008	2026-01-06 08:03:47	1	1	1	0
      Cosmo009	2026-01-06 08:54:40	1	1	1	0
      Cosmo010	2026-01-06 08:50:45	1	1	1	0
      Cosmo011	2026-01-06 10:44:22	1	1	1	0
      Cosmo013	2026-01-06 08:20:28	1	1	1	0
      Cosmo014	2026-01-06 10:58:23	1	1	1	0
      Cosmo015	2026-01-06 09:47:52	1	1	1	0
      Cosmo017	2026-01-06 09:22:31	1	1	1	0
      Cosmo019	2026-01-06 09:17:14	1	1	1	0
      Cosmo021	2026-01-06 10:37:31	1	1	1	0
      Cosmo023	2026-01-06 10:19:32	1	1	1	0
      Cosmo024	2026-01-06 10:06:04	1	1	1	0
      Cosmo025	2026-01-06 08:06:11	1	1	1	0
      Cosmo026	2026-01-06 10:42:28	1	1	1	0
      Cosmo027	2026-01-06 10:55:15	1	1	1	0
      Cosmo025	2026-01-06 20:38:25	1	1	1	0
      Cosm016	2026-01-06 20:40:37	1	1	1	0
      Cosmo019	2026-01-06 20:06:15	1	1	1	0
      Cosmo015	2026-01-06 17:48:47	1	1	1	0
      Cosmo023	2026-01-06 19:45:47	1	1	1	0
      Cosmo010	2026-01-06 20:17:38	1	1	1	0
      Cosmo003	2026-01-06 19:37:07	1	1	1	0
      Cosmo014	2026-01-06 19:44:56	1	1	1	0
      Cosmo007	2026-01-06 17:55:57	1	1	1	0
      Cosmo001	2026-01-06 17:00:36	1	1	1	0
      Cosmo027	2026-01-06 17:30:15	1	1	1	0
      Cosmo024	2026-01-06 20:13:18	1	1	1	0
      Cosmo013	2026-01-06 20:20:42	1	1	1	0
      Cosmo026	2026-01-06 18:36:25	1	1	1	0
      Cosmo008	2026-01-06 18:02:49	1	1	1	0
      Cosmo009	2026-01-06 18:02:22	1	1	1	0
      Cosmo021	2026-01-06 19:40:07	1	1	1	0
      Cosmo004	2026-01-06 20:13:57	1	1	1	0
      Cosmo017	2026-01-06 17:31:05	1	1	1	0
      Cosmo006	2026-01-06 17:57:23	1	1	1	0
      Cosm016	2026-01-07 10:57:04	1	1	1	0
      Cosmo001	2026-01-07 09:01:53	1	1	1	0
      Cosmo003	2026-01-07 08:38:26	1	1	1	0
      Cosmo004	2026-01-07 09:35:37	1	1	1	0
      Cosmo005	2026-01-07 10:43:58	1	1	1	0
      Cosmo006	2026-01-07 09:29:24	1	1	1	0
      Cosmo007	2026-01-07 09:16:07	1	1	1	0
      Cosmo008	2026-01-07 10:44:30	1	1	1	0
      Cosmo009	2026-01-07 10:59:54	1	1	1	0
      Cosmo010	2026-01-07 08:55:16	1	1	1	0
      Cosmo011	2026-01-07 09:35:19	1	1	1	0
      Cosmo012	2026-01-07 10:45:12	1	1	1	0
      Cosmo013	2026-01-07 10:53:57	1	1	1	0
      Cosmo014	2026-01-07 10:39:53	1	1	1	0
      Cosmo015	2026-01-07 08:16:37	1	1	1	0
      Cosmo017	2026-01-07 09:06:46	1	1	1	0
      Cosmo018	2026-01-07 08:32:22	1	1	1	0
      Cosmo019	2026-01-07 10:49:23	1	1	1	0
      Cosmo020	2026-01-07 10:53:26	1	1	1	0
      Cosmo021	2026-01-07 10:38:34	1	1	1	0
      Cosmo022	2026-01-07 09:36:17	1	1	1	0
      Cosmo023	2026-01-07 08:58:04	1	1	1	0
      Cosmo024	2026-01-07 08:36:08	1	1	1	0
      Cosmo025	2026-01-07 09:04:32	1	1	1	0
      Cosmo026	2026-01-07 09:42:25	1	1	1	0
      Cosmo027	2026-01-07 08:18:07	1	1	1	0
      Cosmo015	2026-01-07 19:55:00	1	1	1	0
      Cosmo019	2026-01-07 19:57:45	1	1	1	0
      Cosmo006	2026-01-07 20:30:08	1	1	1	0
      Cosmo012	2026-01-07 18:32:32	1	1	1	0
      Cosmo010	2026-01-07 18:44:22	1	1	1	0
      Cosmo001	2026-01-07 20:59:52	1	1	1	0
      Cosm016	2026-01-07 17:25:58	1	1	1	0
      Cosmo026	2026-01-07 19:31:37	1	1	1	0
      Cosmo022	2026-01-07 17:54:13	1	1	1	0
      Cosmo018	2026-01-07 19:05:38	1	1	1	0
      Cosmo009	2026-01-07 20:40:35	1	1	1	0
      Cosmo014	2026-01-07 18:59:18	1	1	1	0
      Cosmo003	2026-01-07 18:04:44	1	1	1	0
      Cosmo013	2026-01-07 19:54:22	1	1	1	0
      Cosmo008	2026-01-07 17:49:33	1	1	1	0
      Cosmo023	2026-01-07 17:53:33	1	1	1	0
      Cosmo007	2026-01-07 19:56:36	1	1	1	0
      Cosmo021	2026-01-07 18:04:57	1	1	1	0
      Cosmo024	2026-01-07 18:58:18	1	1	1	0
      Cosmo017	2026-01-07 18:03:48	1	1	1	0
      Cosmo020	2026-01-07 19:09:46	1	1	1	0
      Cosmo027	2026-01-07 20:52:38	1	1	1	0
      Cosmo011	2026-01-07 19:28:00	1	1	1	0
      Cosm016	2026-01-08 10:26:30	1	1	1	0
      Cosmo001	2026-01-08 08:22:21	1	1	1	0
      Cosmo003	2026-01-08 09:17:34	1	1	1	0
      Cosmo004	2026-01-08 10:45:04	1	1	1	0
      Cosmo008	2026-01-08 10:15:12	1	1	1	0
      Cosmo009	2026-01-08 09:11:36	1	1	1	0
      Cosmo011	2026-01-08 08:26:40	1	1	1	0
      Cosmo012	2026-01-08 09:46:07	1	1	1	0
      Cosmo013	2026-01-08 09:16:22	1	1	1	0
      Cosmo015	2026-01-08 09:33:29	1	1	1	0
      Cosmo015	2026-01-08 09:33:32	1	1	1	0
      Cosmo017	2026-01-08 10:29:45	1	1	1	0
      Cosmo018	2026-01-08 10:03:37	1	1	1	0
      Cosmo019	2026-01-08 08:12:06	1	1	1	0
      Cosmo020	2026-01-08 09:43:46	1	1	1	0
      Cosmo021	2026-01-08 10:07:21	1	1	1	0
      Cosmo022	2026-01-08 10:29:06	1	1	1	0
      Cosmo023	2026-01-08 08:40:02	1	1	1	0
      Cosmo025	2026-01-08 08:31:57	1	1	1	0
      Cosmo027	2026-01-08 08:14:50	1	1	1	0
      Cosmo012	2026-01-08 17:45:34	1	1	1	0
      Cosmo011	2026-01-08 17:41:46	1	1	1	0
      Cosmo027	2026-01-08 20:41:04	1	1	1	0
      Cosmo003	2026-01-08 20:55:00	1	1	1	0
      Cosmo019	2026-01-08 18:57:01	1	1	1	0
      Cosmo020	2026-01-08 18:22:18	1	1	1	0
      Cosmo013	2026-01-08 17:19:40	1	1	1	0
      Cosmo008	2026-01-08 19:04:17	1	1	1	0
      Cosmo009	2026-01-08 18:04:58	1	1	1	0
      Cosmo004	2026-01-08 19:11:01	1	1	1	0
      Cosmo023	2026-01-08 19:18:16	1	1	1	0
      Cosmo022	2026-01-08 19:35:24	1	1	1	0
      Cosmo015	2026-01-08 19:35:27	1	1	1	0
      Cosmo018	2026-01-08 19:51:31	1	1	1	0
      Cosmo021	2026-01-08 19:43:50	1	1	1	0
      Cosmo001	2026-01-08 17:05:04	1	1	1	0
      Cosm016	2026-01-08 17:24:33	1	1	1	0
      Cosmo017	2026-01-08 19:50:22	1	1	1	0
      Cosmo025	2026-01-08 19:00:04	1	1	1	0
      Cosm016	2026-01-09 08:59:27	1	1	1	0
      Cosmo001	2026-01-09 10:58:29	1	1	1	0
      Cosmo003	2026-01-09 09:30:31	1	1	1	0
      Cosmo004	2026-01-09 09:56:46	1	1	1	0
      Cosmo005	2026-01-09 09:36:07	1	1	1	0
      Cosmo006	2026-01-09 09:52:01	1	1	1	0
      Cosmo007	2026-01-09 09:52:44	1	1	1	0
      Cosmo008	2026-01-09 09:48:33	1	1	1	0
      Cosmo009	2026-01-09 10:03:28	1	1	1	0
      Cosmo010	2026-01-09 08:55:39	1	1	1	0
      Cosmo011	2026-01-09 10:39:41	1	1	1	0
      Cosmo012	2026-01-09 10:05:03	1	1	1	0
      Cosmo014	2026-01-09 08:47:18	1	1	1	0
      Cosmo017	2026-01-09 09:43:52	1	1	1	0
      Cosmo018	2026-01-09 10:54:12	1	1	1	0
      Cosmo019	2026-01-09 08:44:59	1	1	1	0
      Cosmo020	2026-01-09 10:17:03	1	1	1	0
      Cosmo021	2026-01-09 08:38:08	1	1	1	0
      Cosmo023	2026-01-09 10:49:31	1	1	1	0
      Cosmo025	2026-01-09 09:56:13	1	1	1	0
      Cosmo026	2026-01-09 10:02:24	1	1	1	0
      Cosmo027	2026-01-09 10:08:30	1	1	1	0
      Cosmo001	2026-01-09 18:43:22	1	1	1	0
      Cosmo018	2026-01-09 20:35:51	1	1	1	0
      Cosmo020	2026-01-09 20:32:42	1	1	1	0
      Cosmo003	2026-01-09 20:58:33	1	1	1	0
      Cosmo008	2026-01-09 17:17:08	1	1	1	0
      Cosmo004	2026-01-09 20:56:39	1	1	1	0
      Cosmo014	2026-01-09 20:43:26	1	1	1	0
      Cosmo027	2026-01-09 18:08:08	1	1	1	0
      Cosmo005	2026-01-09 17:36:16	1	1	1	0
      Cosmo023	2026-01-09 19:20:41	1	1	1	0
      Cosmo010	2026-01-09 17:07:46	1	1	1	0
      Cosmo026	2026-01-09 20:10:30	1	1	1	0
      Cosmo009	2026-01-09 18:42:45	1	1	1	0
      Cosmo021	2026-01-09 19:32:53	1	1	1	0
      Cosmo019	2026-01-09 17:16:31	1	1	1	0
      Cosmo025	2026-01-09 17:26:42	1	1	1	0
      Cosmo001	2026-01-10 09:24:11	1	1	1	0
      Cosmo003	2026-01-10 10:55:04	1	1	1	0
      Cosmo005	2026-01-10 10:07:46	1	1	1	0
      Cosmo007	2026-01-10 08:57:03	1	1	1	0
      Cosmo009	2026-01-10 08:29:08	1	1	1	0
      Cosmo010	2026-01-10 08:34:54	1	1	1	0
      Cosmo012	2026-01-10 09:39:57	1	1	1	0
      Cosmo013	2026-01-10 10:44:14	1	1	1	0
      Cosmo013	2026-01-10 10:44:16	1	1	1	0
      Cosmo014	2026-01-10 09:08:32	1	1	1	0
      Cosmo014	2026-01-10 09:08:33	1	1	1	0
      Cosmo015	2026-01-10 10:56:44	1	1	1	0
      Cosmo017	2026-01-10 09:20:18	1	1	1	0
      Cosmo018	2026-01-10 10:05:01	1	1	1	0
      Cosmo019	2026-01-10 08:22:35	1	1	1	0
      Cosmo020	2026-01-10 08:04:59	1	1	1	0
      Cosmo021	2026-01-10 09:26:04	1	1	1	0
      Cosmo022	2026-01-10 09:49:46	1	1	1	0
      Cosmo022	2026-01-10 09:49:49	1	1	1	0
      Cosmo023	2026-01-10 10:21:30	1	1	1	0
      Cosmo024	2026-01-10 10:10:58	1	1	1	0
      Cosmo025	2026-01-10 08:25:51	1	1	1	0
      Cosmo009	2026-01-10 20:48:32	1	1	1	0
      Cosmo014	2026-01-10 17:27:56	1	1	1	0
      Cosmo001	2026-01-10 18:01:33	1	1	1	0
      Cosmo024	2026-01-10 19:49:23	1	1	1	0
      Cosmo010	2026-01-10 19:42:01	1	1	1	0
      Cosmo019	2026-01-10 17:55:02	1	1	1	0
      Cosmo005	2026-01-10 20:47:17	1	1	1	0
      Cosmo020	2026-01-10 17:16:32	1	1	1	0
      Cosmo015	2026-01-10 17:00:24	1	1	1	0
      Cosmo025	2026-01-10 18:04:58	1	1	1	0
      Cosmo012	2026-01-10 20:47:21	1	1	1	0
      Cosmo023	2026-01-10 18:46:46	1	1	1	0
      Cosmo001	2026-01-12 08:42:03	1	1	1	0
      Cosmo004	2026-01-12 10:28:03	1	1	1	0
      Cosmo005	2026-01-12 09:19:33	1	1	1	0
      Cosmo006	2026-01-12 09:00:58	1	1	1	0
      Cosmo007	2026-01-12 08:50:59	1	1	1	0
      Cosmo008	2026-01-12 10:31:57	1	1	1	0
      Cosmo012	2026-01-12 08:01:59	1	1	1	0
      Cosmo013	2026-01-12 10:12:42	1	1	1	0
      Cosmo014	2026-01-12 10:36:36	1	1	1	0
      Cosmo014	2026-01-12 10:36:37	1	1	1	0
      Cosmo015	2026-01-12 10:37:08	1	1	1	0
      Cosmo015	2026-01-12 10:37:11	1	1	1	0
      Cosmo017	2026-01-12 10:34:00	1	1	1	0
      Cosmo019	2026-01-12 09:06:35	1	1	1	0
      Cosmo020	2026-01-12 09:20:42	1	1	1	0
      Cosmo021	2026-01-12 08:51:00	1	1	1	0
      Cosmo022	2026-01-12 10:36:35	1	1	1	0
      Cosmo023	2026-01-12 08:48:31	1	1	1	0
      Cosmo024	2026-01-12 09:27:50	1	1	1	0
      Cosmo025	2026-01-12 08:54:28	1	1	1	0
      Cosmo014	2026-01-12 18:00:03	1	1	1	0
      Cosmo017	2026-01-12 17:26:17	1	1	1	0
      Cosmo001	2026-01-12 19:01:28	1	1	1	0
      Cosmo021	2026-01-12 17:17:40	1	1	1	0
      Cosmo012	2026-01-12 19:35:44	1	1	1	0
      Cosmo022	2026-01-12 19:54:31	1	1	1	0
      Cosmo023	2026-01-12 18:42:24	1	1	1	0
      Cosmo015	2026-01-12 19:22:09	1	1	1	0
      Cosmo024	2026-01-12 18:03:10	1	1	1	0
      Cosmo013	2026-01-12 20:33:43	1	1	1	0
      Cosmo025	2026-01-12 17:18:42	1	1	1	0
      Cosmo008	2026-01-12 18:07:02	1	1	1	0
      Cosmo006	2026-01-12 17:11:43	1	1	1	0
      Cosmo019	2026-01-12 18:21:44	1	1	1	0
      Cosmo007	2026-01-12 19:39:08	1	1	1	0
      Cosmo020	2026-01-12 20:54:29	1	1	1	0
      Cosmo004	2026-01-12 19:08:39	1	1	1	0
      Cosm016	2026-01-13 08:00:06	1	1	1	0
      Cosm016	2026-01-13 08:00:07	1	1	1	0
      Cosmo001	2026-01-13 08:25:03	1	1	1	0
      Cosmo003	2026-01-13 08:06:13	1	1	1	0
      Cosmo004	2026-01-13 10:08:18	1	1	1	0
      Cosmo005	2026-01-13 08:06:06	1	1	1	0
      Cosmo006	2026-01-13 10:41:08	1	1	1	0
      Cosmo007	2026-01-13 09:56:51	1	1	1	0
      Cosmo008	2026-01-13 08:44:49	1	1	1	0
      Cosmo008	2026-01-13 08:44:51	1	1	1	0
      Cosmo009	2026-01-13 10:09:53	1	1	1	0
      Cosmo010	2026-01-13 10:29:29	1	1	1	0
      Cosmo011	2026-01-13 08:39:07	1	1	1	0
      Cosmo012	2026-01-13 10:33:35	1	1	1	0
      Cosmo013	2026-01-13 10:05:36	1	1	1	0
      Cosmo014	2026-01-13 09:32:51	1	1	1	0
      Cosmo015	2026-01-13 08:48:45	1	1	1	0
      Cosmo017	2026-01-13 08:24:15	1	1	1	0
      Cosmo018	2026-01-13 08:03:38	1	1	1	0
      Cosmo019	2026-01-13 09:23:11	1	1	1	0
      Cosmo020	2026-01-13 09:52:24	1	1	1	0
      Cosmo021	2026-01-13 09:59:36	1	1	1	0
      Cosmo022	2026-01-13 10:05:53	1	1	1	0
      Cosmo023	2026-01-13 08:39:27	1	1	1	0
      Cosmo024	2026-01-13 09:35:27	1	1	1	0
      Cosmo025	2026-01-13 09:33:15	1	1	1	0
      Cosmo026	2026-01-13 09:26:47	1	1	1	0
      Cosmo027	2026-01-13 08:08:16	1	1	1	0
      Cosmo005	2026-01-13 20:19:11	1	1	1	0
      Cosmo020	2026-01-13 18:39:24	1	1	1	0
      Cosmo018	2026-01-13 18:33:45	1	1	1	0
      Cosm016	2026-01-13 18:53:57	1	1	1	0
      Cosmo017	2026-01-13 17:02:03	1	1	1	0
      Cosmo024	2026-01-13 18:28:02	1	1	1	0
      Cosmo021	2026-01-13 20:35:16	1	1	1	0
      Cosmo015	2026-01-13 17:56:30	1	1	1	0
      Cosmo012	2026-01-13 18:45:34	1	1	1	0
      Cosmo025	2026-01-13 18:38:45	1	1	1	0
      Cosmo007	2026-01-13 19:52:09	1	1	1	0
      Cosmo006	2026-01-13 18:34:41	1	1	1	0
      Cosmo027	2026-01-13 18:38:51	1	1	1	0
      Cosmo001	2026-01-13 18:57:56	1	1	1	0
      Cosmo026	2026-01-13 18:13:21	1	1	1	0
      Cosmo011	2026-01-13 20:16:05	1	1	1	0
      Cosmo003	2026-01-13 18:02:55	1	1	1	0
      Cosmo023	2026-01-13 19:36:31	1	1	1	0
      Cosmo014	2026-01-13 20:51:26	1	1	1	0
      Cosmo022	2026-01-13 18:16:39	1	1	1	0
      Cosmo004	2026-01-13 17:34:10	1	1	1	0
      Cosmo008	2026-01-13 19:45:26	1	1	1	0
      Cosmo013	2026-01-13 18:09:32	1	1	1	0
      Cosmo009	2026-01-13 20:17:05	1	1	1	0
      Cosmo010	2026-01-13 19:09:02	1	1	1	0
      Cosm016	2026-01-14 09:56:43	1	1	1	0
      Cosmo001	2026-01-14 09:57:03	1	1	1	0
      Cosmo003	2026-01-14 10:26:38	1	1	1	0
      Cosmo004	2026-01-14 09:36:39	1	1	1	0
      Cosmo005	2026-01-14 08:20:41	1	1	1	0
      Cosmo006	2026-01-14 10:01:08	1	1	1	0
      Cosmo007	2026-01-14 09:43:04	1	1	1	0
      Cosmo008	2026-01-14 10:30:36	1	1	1	0
      Cosmo009	2026-01-14 09:28:19	1	1	1	0
      Cosmo010	2026-01-14 09:52:33	1	1	1	0
      Cosmo012	2026-01-14 10:49:08	1	1	1	0
      Cosmo013	2026-01-14 10:11:36	1	1	1	0
      Cosmo014	2026-01-14 08:16:53	1	1	1	0
      Cosmo015	2026-01-14 09:58:56	1	1	1	0
      Cosmo018	2026-01-14 09:00:25	1	1	1	0
      Cosmo018	2026-01-14 09:00:26	1	1	1	0
      Cosmo019	2026-01-14 10:33:40	1	1	1	0
      Cosmo020	2026-01-14 10:23:39	1	1	1	0
      Cosmo021	2026-01-14 10:01:23	1	1	1	0
      Cosmo022	2026-01-14 09:55:38	1	1	1	0
      Cosmo023	2026-01-14 10:44:31	1	1	1	0
      Cosmo024	2026-01-14 10:33:05	1	1	1	0
      Cosmo025	2026-01-14 08:59:51	1	1	1	0
      Cosmo026	2026-01-14 08:55:01	1	1	1	0
      Cosmo027	2026-01-14 09:10:53	1	1	1	0
      Cosmo012	2026-01-14 18:33:25	1	1	1	0
      Cosmo018	2026-01-14 18:36:42	1	1	1	0
      Cosmo007	2026-01-14 18:37:07	1	1	1	0
      Cosmo008	2026-01-14 20:49:42	1	1	1	0
